name,url
13a56246aa392f0c,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7717318130_61b3b401a5_o.jpg
4ee16d3d89768e69,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8355003207_25a95fbd54_o.jpg
6defedbeff431de2,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8287384731_54594277d9_o.jpg
18feedbc4112968e,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/9039695746_523f65ea0d_o.jpg
65afc8d934522a8f,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16897635718_8ed1941824_o.jpg
537a55eda51a3f60,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4319580035_ddc8630bd7_o.jpg
f60db3830bcf37cf,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/10907914646_a99afdebd6_o.jpg
974906b20c5c036a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/13682791843_70a8630e80_o.jpg
d7add07b803430c8,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6807818205_db2d8d29b1_o.jpg
4f65aea4b66bef41,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14357768681_cfbf7efe4d_o.jpg
a5aa23424dba22ab,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/11661242815_b8c0fb72a5_o.jpg
130a2f2ffaad7243,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/2988443661_02edce13da_o.jpg
cdb32c2fcbac1bf2,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/13952012247_b6b51c0d64_o.jpg
193c5f0452ea8645,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5090915536_7ca17778d5_o.jpg
86997c006c3f1d71,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3536129634_c74b11e64a_o.jpg
4d713a0851a01303,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6984018944_3c81ea1e5a_o.jpg
40ecc39fb8b02642,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8344424762_b96bea500b_o.jpg
bb28142e4ff04956,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14172992117_2618976fe7_o.jpg
7f39690c2fe2da19,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/9054457032_f4df3945e9_o.jpg
0239fcbbc037e88f,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/12940896035_09c44ae7de_o.jpg
176074a57e114305,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/2053528_cdaecc0f5c_o.jpg
458e3cdff788ebe3,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7090326_f1e8f9f125_o.jpg
3cdd7eb2bd141244,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3247906210_0b41807c87_o.jpg
58758fedf6db5d1a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16523970952_2f61f0ee02_o.jpg
3279ffb060fc7cc1,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6082033872_f3fe7a6be4_o.jpg
59732f6cd221fd1c,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/11687819966_5aabdb3732_o.jpg
296b435a6d454b6a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/12224021004_d1501f974c_o.jpg
06219de0e5cff202,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5824174765_f071959924_o.jpg
d3dcd54724384c8a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/21291975581_cfb05ee89d_o.jpg
0dfb28f43cd622b6,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5509963601_1102b1e5b4_o.jpg
279d48bc2d52dea8,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/526344247_5b69828cdb_o.jpg
34ef1596db45f864,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15645206102_c4e78f248b_o.jpg
98d531105e6ca147,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/9052154805_7d12e2af2c_o.jpg
125be57938ac3ea8,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/10803491845_a638b5dd38_o.jpg
021952959a0c45e4,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14678975470_310027a952_o.jpg
5a92c9adc049c6c7,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/17215463512_167e8c7a17_o.jpg
861845ab9604d941,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15023624284_b11c43e73f_o.jpg
05c608b40ab3b7c5,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7791557624_395e33e3e0_o.jpg
6e4083f3a92ef437,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16277279459_b162659aef_o.jpg
350855bc1fed1aae,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/2474502319_c11938475f_o.jpg
7d59ecf640c7a642,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/1229586523_3d82946449_o.jpg
7563d2fb93167603,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14431112676_95be2fd619_o.jpg
0275c326c788acd8,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/9309996555_3ffe0971bd_o.jpg
1523acdab3e2a3ab,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6197851139_16b81a4ea2_o.jpg
02e2366741a63a6b,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8039266628_19a25cce0c_o.jpg
2c34f6992ee51efb,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/11472179944_4d57a67a30_o.jpg
1cf001dba99976bd,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14715684721_1dbdc9c791_o.jpg
0f78162c042bb8c5,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16688199198_a318c2ae4c_o.jpg
350c3ef13ae2131c,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/485948264_8b5a6baeee_o.jpg
720aa4e9efa95657,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3047070467_97f88f48f2_o.jpg
5a6034ab1ea937f8,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7804795710_755757b424_o.jpg
b6bfdf01fab0479e,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/258524839_bd86b95e37_o.jpg
ffe5f835bb62fed4,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5533414164_74825308a9_o.jpg
bc9322dbee91c703,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4464016689_368e9ffe16_o.jpg
46e52a4eb57144ce,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3216852236_066e068cb7_o.jpg
9cbcbf580a5130ca,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15261802528_99787d8716_o.jpg
400a89961332a883,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/2328351184_1593f16ff3_o.jpg
fe34e2a6d1b58606,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5806268459_0254bef185_o.jpg
ee7578047950185c,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14965373484_3cc8c9bd3b_o.jpg
8e95f91e34adaae2,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8135862689_8de8cb0d35_o.jpg
32d359e406a47767,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/20495007024_c6d76807b4_o.jpg
011f3d4ce70f1ba4,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5271964509_b21ba2650f_o.jpg
118f384f2e23ccd8,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5848160482_3d67201845_o.jpg
e961a8c682a9a875,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/11256707533_2139fc00a3_o.jpg
bd2bb5a55cafdf34,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6056275516_4a33d80f08_o.jpg
7b6800160dc8a999,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/13220556274_0753a50bf7_o.jpg
0ae7a03e6ab0daa7,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15682499599_9e7772af17_o.jpg
05a8101e321c4b17,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8645942043_5c89907433_o.jpg
0b4ccdb8b4b31cd1,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/2367604956_980e8cfa79_o.jpg
8fc60b3ae7e03ba0,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/9822540544_be10ed2a73_o.jpg
17511deb210896aa,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15314833163_d0e80715a6_o.jpg
6aa8feef061ac824,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5626851008_1019683f2d_o.jpg
3e63625f8846cb61,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/191480455_f31319cc63_o.jpg
1742e17da4050968,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/18085207964_964e3989ec_o.jpg
044e97f77ee94870,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/18710068501_9e08130a9f_o.jpg
4664809412d50621,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/2295519036_417e2aabcd_o.jpg
480c1aa1ccf7052f,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5678259049_e598ed34c2_o.jpg
62cea4a89e40a777,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5090320559_1a3515ffbd_o.jpg
af560f425938028d,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5361206960_800a47e61e_o.jpg
d8df5f08b9a8d277,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8157287511_5e933e189b_o.jpg
d81accf414e42bae,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6805179075_efdaca652f_o.jpg
5e183de6621ddec1,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15586159155_b7d87b6404_o.jpg
6ca2fd5432e30449,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5909443751_a39c8fa6be_o.jpg
4aabc0003488c25e,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7376391_45772871f4_o.jpg
0a0c79471426c36e,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16969536615_8dd3f97a07_o.jpg
6aa8ae005a70ef30,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/12826378864_b80b8966b3_o.jpg
4f637eaef91a2e4c,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8075535234_1f34c10572_o.jpg
200e54d7852a87c5,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16962472736_2c6094fcaf_o.jpg
fe7873b9f297b123,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/10404129313_3032be123b_o.jpg
af4462d176b72a53,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16345644966_5b4c226e24_o.jpg
49240eaae0fd1cd9,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4355322100_e7ec9a03dd_o.jpg
cd697cc4b2280881,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/20529530622_c073bfdb00_o.jpg
5892432ce2cd1ffe,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15587512322_70a562884d_o.jpg
0e628afcea1f378c,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6776686092_50d10b7672_o.jpg
096f36d92dd5cbdc,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5532832075_331734db63_o.jpg
a8065a5a8b7f58a6,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3463459173_e5b706020b_o.jpg
30da3a1caf4e19a7,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/20063709515_63b30d5112_o.jpg
cba4e0bb731da62a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4439285390_f779e5ab19_o.jpg
8f6b748f5ae14e11,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/47773192_202f7155c6_o.jpg
0164db33f07e9a25,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6270038343_21b8d2aaa9_o.jpg
43d657296f40f2ec,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/9673217735_f78c791fdd_o.jpg
660a42492352bde7,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5502738352_c3fcff8c8b_o.jpg
dcae6642c584c266,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6066103213_7e1f7c1223_o.jpg
c169b7dce444ec63,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/17262527661_0fd0991f36_o.jpg
1a3ec6360e8268ec,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8519344101_e731b62cf3_o.jpg
c4ece38c746b0838,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/15448122852_7a47ae2792_o.jpg
75f54cbd5585907a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/20512173946_ba61e09fd2_o.jpg
cd0a39a47980b327,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7130233423_3390bbb4b8_o.jpg
b7f67bf108faf196,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7664313696_10f2d923f2_o.jpg
5c52142dbcda1eae,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/18235006071_0047638e50_o.jpg
da989141587b7302,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4950193349_46ce322196_o.jpg
10222899d3b55aba,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3715954174_3f386c0fc4_o.jpg
bce4a6edbc3ea3a3,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6986787812_e5353d70a0_o.jpg
852755a7b28709e5,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/12097493966_803bdee4cd_o.jpg
87de30e93f08a736,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16332395880_02d27e4050_o.jpg
506ff79be7b32336,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/12127371293_4192e23024_o.jpg
38adae21b0c6a4db,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/19917510953_50627823bc_o.jpg
f9dd1017399d2851,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/19501903229_8a631f8fe9_o.jpg
e2ee826f7c0f3db9,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7107941347_d96b8c3abe_o.jpg
55fdfef921af08ed,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4335102252_ffe6db83ef_o.jpg
44eaeb715a7c9e91,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4066872653_66276a6a74_o.jpg
a0d5664953d6ce04,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5997808598_d87a9bf1ca_o.jpg
f3026a0a0a078d18,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5715897793_ee893b1582_o.jpg
e0cfbb29d5153aa3,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/7118331637_73221fb8e4_o.jpg
638abd4677c3af6a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/554386423_e81f8299e6_o.jpg
ee0e3ba2f48e17df,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4843799380_bb6d399527_o.jpg
190ab585fd379f0f,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/20736752689_142fbea344_o.jpg
97489bb9f78701f9,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/3203259219_3bcdc7f722_o.jpg
a8d1a5505a0cae7d,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/17274430003_14202396b2_o.jpg
072ea59981b46408,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/13998088786_4ab6e19cfe_o.jpg
0f1067947c6e1e45,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4622348797_b22e407b59_o.jpg
299b9a9d6bc38804,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6958880785_1ae9b0b5f2_o.jpg
1c95111e61db377f,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/6962972613_e2278f952c_o.jpg
2404e693ad86a020,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5824173499_5d3cbcba43_o.jpg
ed710df9a5fdbbcb,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/50711608_40a57d2091_o.jpg
04804a8292041591,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/19284903806_d15d273bd4_o.jpg
1d4d2df713402142,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/4775058222_7962b644a5_o.jpg
94bedca1bbdc5ea4,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/8512385034_2fbd55115a_o.jpg
211f707734773f81,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14391433877_1492c4d1bb_o.jpg
4a4872fc8c3fe24f,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/14679018737_6567bf913f_o.jpg
8035c7f92a1fe4fe,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/11662021426_5f84139730_o.jpg
03c9ab79ddea2490,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/5995934832_c50f8c428b_o.jpg
023db2a4ae112cb5,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/20394317761_3882d6fe7b_o.jpg
06f0216546b7956a,https://storage.googleapis.com/tagbull-bagels-donuts/2020-03-03-19.38.18/16689450192_82ba7233ea_o.jpg
